,Key,Airport,AP_NAME,ALIAS,Facility Type,FAA REGION,COUNTY,CITY,STATE,AP Type,Latitude,Longitude,Boundary Data Available,Year,Departure Cancellations,Arrival Cancellations,Departure Diversions,Arrival Diversions,departures for metric computation,arrivals for metric computation,percent on-time gate departures,percent on-time airport departures,percent on-time gate arrivals,average_gate_departure_delay,average_taxi_out_time,average taxi out delay,average airport departure delay,average airborne delay,average taxi in delay,average block delay,average gate arrival delay
83,864.0,TPA,TAMPA INTL,Tampa Int'l Airport,Airport,ASO,HILLSBOROUGH,TAMPA,FL,Federalized/Commercial,27.975472,-82.53325,Yes,2010,709.0,655.0,157.0,140.0,82346.0,82582.0,0.8121,0.7775,0.7988,11.02,12.45,3.03,13.21,1.86,0.94,2.68,11.65
84,864.0,TPA,TAMPA INTL,Tampa Int'l Airport,Airport,ASO,HILLSBOROUGH,TAMPA,FL,Federalized/Commercial,27.975472,-82.53325,Yes,2011,667.0,622.0,176.0,137.0,81837.0,81897.0,0.8296,0.8054,0.8044,10.6,11.93,2.42,12.19,1.66,0.75,2.53,11.51
85,864.0,TPA,TAMPA INTL,Tampa Int'l Airport,Airport,ASO,HILLSBOROUGH,TAMPA,FL,Federalized/Commercial,27.975472,-82.53325,Yes,2012,450.0,411.0,131.0,132.0,80605.0,80523.0,0.8322,0.8096,0.808,10.51,11.69,2.19,11.88,1.53,0.85,2.57,11.3
86,864.0,TPA,TAMPA INTL,Tampa Int'l Airport,Airport,ASO,HILLSBOROUGH,TAMPA,FL,Federalized/Commercial,27.975472,-82.53325,Yes,2013,326.0,301.0,152.0,118.0,80603.0,79946.0,0.7997,0.775,0.7774,11.9,11.86,2.36,13.39,1.63,0.87,3.0,12.66
87,864.0,TPA,TAMPA INTL,Tampa Int'l Airport,Airport,ASO,HILLSBOROUGH,TAMPA,FL,Federalized/Commercial,27.975472,-82.53325,Yes,2014,723.0,691.0,183.0,163.0,79489.0,79173.0,0.7726,0.7454,0.7536,14.33,12.0,2.39,15.97,2.24,0.88,3.53,14.87
88,836.0,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes,2004,2240.0,2190.0,218.0,139.0,150156.0,150352.0,0.8138,0.7698,0.7847,10.76,13.83,3.74,13.62,2.42,1.45,3.42,11.94
89,836.0,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes,2005,856.0,817.0,281.0,157.0,166165.0,166776.0,0.7837,0.7546,0.7699,12.54,12.95,2.85,14.6,2.74,1.3,3.57,13.07
90,836.0,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes,2006,784.0,721.0,288.0,171.0,164499.0,164935.0,0.7929,0.7546,0.7902,12.02,13.03,3.27,14.49,2.83,1.52,3.02,11.99
91,836.0,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes,2007,1153.0,1087.0,339.0,177.0,170984.0,171358.0,0.776,0.7269,0.7575,13.67,13.65,3.99,16.74,3.04,1.81,3.69,14.19
92,836.0,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes,2008,1083.0,1020.0,397.0,227.0,159897.0,159942.0,0.7857,0.7431,0.7661,13.44,13.58,3.67,16.22,1.61,1.73,4.01,13.96
93,836.0,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes,2009,662.0,625.0,332.0,201.0,143712.0,142660.0,0.8077,0.7739,0.7967,11.62,12.9,3.1,13.81,1.25,1.9,3.4,11.79
94,836.0,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes,2010,1167.0,1125.0,319.0,174.0,146894.0,146304.0,0.7997,0.758,0.7947,12.0,13.05,3.44,14.52,1.44,2.15,3.07,11.88
95,836.0,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes,2011,1224.0,1178.0,360.0,235.0,148493.0,148527.0,0.806,0.7627,0.7927,12.3,13.45,3.67,14.98,1.25,2.27,3.34,12.36
96,836.0,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes,2012,767.0,730.0,253.0,176.0,144126.0,143983.0,0.8222,0.7796,0.8053,11.15,13.4,3.58,13.67,1.37,2.11,2.96,11.43
97,836.0,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes,2013,611.0,599.0,301.0,199.0,140125.0,139404.0,0.7822,0.7416,0.774,13.52,13.34,3.29,15.86,1.44,2.25,3.49,13.42
98,836.0,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes,2014,1249.0,1251.0,344.0,311.0,139833.0,139627.0,0.7548,0.7096,0.7571,15.69,13.81,3.69,18.46,2.13,2.16,3.91,15.16
99,3297.0,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes,2004,555.0,499.0,51.0,52.0,53755.0,54414.0,0.7849,0.7684,0.751,11.87,9.97,2.37,13.48,2.88,0.68,3.35,13.0
100,3297.0,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes,2005,525.0,502.0,66.0,31.0,53524.0,54155.0,0.7943,0.7735,0.7637,11.22,10.08,2.36,12.83,2.67,0.97,2.79,12.23
101,3297.0,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes,2006,474.0,410.0,94.0,44.0,56908.0,57817.0,0.7895,0.7691,0.7511,11.92,10.51,2.42,13.42,2.75,0.85,3.03,13.31
102,3297.0,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes,2007,721.0,660.0,99.0,113.0,59403.0,60046.0,0.7702,0.7403,0.7189,13.35,11.11,2.66,15.21,3.28,0.95,3.63,15.26
103,3297.0,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes,2008,542.0,505.0,99.0,40.0,58527.0,58757.0,0.7904,0.7636,0.7442,12.26,11.2,2.58,14.01,2.56,0.94,3.14,14.02
104,3297.0,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes,2009,253.0,207.0,93.0,61.0,52057.0,52241.0,0.8059,0.7851,0.7788,11.05,10.55,1.95,12.29,2.66,0.8,2.55,12.23
105,3297.0,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes,2010,316.0,292.0,77.0,72.0,52583.0,52984.0,0.7948,0.7721,0.764,11.64,10.57,2.1,12.98,2.36,0.92,2.45,13.12
106,3297.0,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes,2011,418.0,373.0,97.0,59.0,52547.0,52923.0,0.8078,0.7782,0.7862,11.09,11.22,2.63,12.81,1.71,0.97,2.25,11.94
107,3297.0,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes,2012,303.0,243.0,64.0,65.0,53839.0,53996.0,0.8082,0.7789,0.784,10.82,11.39,2.74,12.58,1.69,1.1,2.45,11.76
108,3297.0,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes,2013,386.0,330.0,70.0,88.0,53652.0,54020.0,0.782,0.76,0.7557,12.12,11.14,2.15,13.44,1.68,0.86,2.66,13.21
109,3297.0,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes,2014,458.0,389.0,80.0,84.0,53144.0,53325.0,0.7601,0.7356,0.7323,13.55,11.07,2.07,14.86,2.17,1.02,2.84,15.2
110,3341.0,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes,2004,1238.0,1186.0,114.0,217.0,65315.0,65458.0,0.728,0.7156,0.7639,13.61,8.95,2.26,15.34,5.35,0.92,2.58,12.23
111,3341.0,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes,2005,1289.0,1224.0,163.0,257.0,62927.0,62981.0,0.7235,0.7055,0.7628,13.98,9.38,2.52,16.17,5.45,1.05,2.48,12.48
112,3341.0,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes,2006,1009.0,1043.0,80.0,176.0,63002.0,62901.0,0.7085,0.6939,0.7515,15.18,8.69,1.68,16.5,5.25,1.09,2.46,13.16
113,3341.0,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes,2007,940.0,951.0,114.0,265.0,64971.0,64877.0,0.7014,0.6714,0.7303,16.37,9.25,2.42,18.35,5.5,1.21,2.93,14.8
114,3341.0,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes,2008,1584.0,1554.0,104.0,215.0,62474.0,62377.0,0.7152,0.6879,0.75,15.53,9.39,2.41,17.36,4.13,1.3,2.61,13.83
115,3341.0,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes,2009,844.0,808.0,105.0,240.0,59009.0,59006.0,0.7383,0.7209,0.7915,14.27,8.92,1.73,15.48,2.41,1.5,2.0,11.13
116,3341.0,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes,2010,864.0,842.0,102.0,170.0,58084.0,58176.0,0.6841,0.6558,0.7649,16.07,9.29,2.16,17.73,1.86,1.86,2.16,12.07
117,3341.0,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes,2011,868.0,887.0,122.0,85.0,60853.0,60660.0,0.7082,0.6824,0.779,15.4,9.03,1.8,16.83,1.37,1.46,1.93,12.07
118,3341.0,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes,2012,594.0,609.0,120.0,138.0,63731.0,63771.0,0.7228,0.6964,0.7963,14.35,9.12,1.87,15.88,1.33,1.49,1.92,10.77
119,3341.0,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes,2013,540.0,553.0,117.0,117.0,67223.0,67673.0,0.6686,0.6321,0.7436,16.24,9.41,2.16,18.16,1.29,1.71,2.46,13.19
120,3341.0,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes,2014,955.0,980.0,145.0,153.0,68319.0,68348.0,0.6526,0.6237,0.7159,18.51,9.72,2.3,20.22,2.11,1.73,3.0,15.8
121,3185.0,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes,2004,1825.0,2010.0,344.0,885.0,247146.0,246368.0,0.8607,0.6809,0.8084,8.39,21.45,9.56,16.32,3.37,3.81,5.42,11.19
122,3185.0,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes,2005,3426.0,3545.0,426.0,766.0,271941.0,269537.0,0.8442,0.7184,0.8178,9.05,20.32,7.34,14.84,3.53,2.32,4.75,10.7
123,3185.0,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes,2006,2374.0,2500.0,577.0,1539.0,291421.0,289276.0,0.7952,0.6599,0.7757,12.51,21.28,7.67,18.86,3.53,3.21,5.41,13.91
124,3185.0,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes,2007,2033.0,2166.0,518.0,1174.0,291242.0,290346.0,0.786,0.6935,0.7757,13.19,19.69,5.73,18.14,3.47,2.9,4.4,14.45
125,3185.0,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes,2008,3261.0,3366.0,508.0,769.0,278764.0,278546.0,0.8003,0.7205,0.7854,12.2,18.07,5.0,16.37,3.54,2.42,4.23,14.04
126,3185.0,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes,2009,1249.0,1333.0,510.0,768.0,261290.0,261184.0,0.8416,0.7503,0.8127,9.42,17.48,5.36,13.79,2.96,2.29,4.3,11.34
127,3185.0,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes,2010,1375.0,1484.0,486.0,544.0,257236.0,256761.0,0.8211,0.7483,0.8066,10.37,16.05,4.26,13.73,2.66,1.99,4.48,11.27
128,3185.0,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes,2011,2105.0,2364.0,527.0,463.0,254998.0,254038.0,0.8034,0.7179,0.7943,11.6,16.52,4.84,15.52,2.44,2.26,3.94,12.38
129,3185.0,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes,2012,1898.0,2168.0,469.0,530.0,247043.0,246118.0,0.7671,0.674,0.7915,14.18,16.44,5.12,18.43,2.07,2.41,3.09,13.28
130,3185.0,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes,2013,1894.0,2280.0,511.0,499.0,241954.0,242330.0,0.7753,0.7058,0.7929,13.62,15.93,4.37,17.05,1.71,2.2,3.08,13.06
131,3185.0,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes,2014,3744.0,4297.0,576.0,625.0,245284.0,245369.0,0.754,0.6729,0.7649,14.92,16.62,4.98,18.98,2.65,2.57,3.79,15.19
132,1501.0,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes,2004,755.0,659.0,136.0,155.0,63061.0,63323.0,0.8166,0.8019,0.7721,10.41,10.01,2.14,11.77,2.34,0.82,3.05,12.09
133,1501.0,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes,2005,1714.0,1557.0,97.0,256.0,46978.0,47441.0,0.7815,0.7617,0.7424,12.41,10.28,2.58,14.15,2.73,1.35,3.38,13.94
134,1501.0,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes,2006,275.0,245.0,74.0,42.0,39738.0,39639.0,0.7809,0.7574,0.7497,12.68,10.55,2.46,14.36,2.05,0.8,3.19,13.59
135,1501.0,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes,2007,380.0,342.0,77.0,43.0,46656.0,46787.0,0.7853,0.7538,0.7343,13.05,10.83,2.73,15.01,2.2,1.06,3.44,14.9
136,1501.0,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes,2008,814.0,772.0,98.0,61.0,49916.0,49920.0,0.7991,0.7735,0.7627,12.23,10.57,2.38,13.86,2.08,0.96,3.22,13.35
137,1501.0,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes,2009,204.0,178.0,85.0,53.0,45682.0,45770.0,0.8332,0.8067,0.7907,10.13,10.69,2.37,11.7,1.99,1.14,2.87,11.45
138,1501.0,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes,2010,401.0,356.0,78.0,68.0,46923.0,47188.0,0.8169,0.7898,0.7903,10.66,10.73,2.28,12.18,2.01,1.28,2.6,11.27
139,1501.0,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes,2011,406.0,358.0,91.0,46.0,48593.0,48753.0,0.8221,0.8,0.7925,10.53,10.57,2.1,11.85,1.96,1.17,2.51,11.31
140,1501.0,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes,2012,568.0,518.0,55.0,78.0,47684.0,47777.0,0.8259,0.8059,0.7955,10.37,10.42,2.02,11.61,1.67,1.2,2.37,10.98
141,1501.0,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes,2013,328.0,297.0,87.0,69.0,52334.0,52915.0,0.7943,0.7732,0.7647,11.84,10.42,2.13,13.12,1.72,1.18,2.69,13.0
142,1501.0,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes,2014,595.0,530.0,85.0,102.0,53045.0,53084.0,0.7739,0.751,0.7516,13.57,10.56,2.11,14.87,1.95,1.16,2.74,14.28
143,3097.0,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes,2004,477.0,436.0,53.0,40.0,14094.0,14052.0,0.7845,0.7658,0.7486,12.05,11.0,2.33,13.73,2.85,0.82,3.26,13.95
144,3097.0,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes,2005,435.0,411.0,57.0,76.0,55790.0,55678.0,0.8107,0.7892,0.7641,10.31,10.98,2.42,12.04,2.61,0.99,2.74,12.62
145,3097.0,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes,2006,440.0,387.0,82.0,51.0,56809.0,56704.0,0.7826,0.7579,0.7424,12.29,11.33,2.34,13.95,2.39,1.02,3.28,14.35
146,3097.0,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes,2007,827.0,773.0,116.0,114.0,62255.0,62685.0,0.7789,0.7499,0.7241,12.84,12.1,2.74,14.79,2.41,1.27,3.45,15.39
147,3097.0,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes,2008,732.0,688.0,95.0,86.0,60425.0,60559.0,0.7986,0.773,0.7473,11.77,12.11,2.6,13.51,2.05,1.02,3.06,14.42
148,3097.0,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes,2009,298.0,261.0,72.0,69.0,53686.0,53651.0,0.8154,0.7943,0.772,10.91,11.67,2.05,12.23,2.26,1.16,2.69,12.73
149,3097.0,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes,2010,356.0,307.0,74.0,67.0,54502.0,54481.0,0.8068,0.7857,0.7734,10.98,11.46,1.91,12.18,1.88,0.91,2.36,12.38
150,3097.0,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes,2011,425.0,399.0,102.0,30.0,55584.0,55526.0,0.8051,0.7841,0.7738,11.29,11.38,1.97,12.56,1.65,0.97,2.42,12.56
151,3097.0,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes,2012,353.0,323.0,80.0,60.0,56043.0,55752.0,0.8083,0.784,0.7769,10.98,11.59,2.25,12.46,1.69,1.18,2.46,12.3
152,3097.0,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes,2013,390.0,318.0,84.0,80.0,58240.0,58316.0,0.7716,0.7433,0.7261,13.25,11.8,2.33,14.85,1.8,1.19,3.04,16.35
153,3097.0,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes,2014,484.0,435.0,88.0,97.0,60588.0,60264.0,0.7627,0.7382,0.7222,14.16,11.76,2.06,15.59,2.25,1.08,2.88,16.2
154,809.0,JAX,JACKSONVILLE INTL,Jacksonville Int'l Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes,2004,645.0,558.0,94.0,63.0,11321.0,11447.0,0.7824,0.7584,0.7496,11.9,11.64,2.5,13.57,1.55,0.7,2.23,13.15
155,809.0,JAX,JACKSONVILLE INTL,Jacksonville Int'l Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes,2005,363.0,296.0,91.0,32.0,46410.0,46695.0,0.777,0.7525,0.739,12.67,11.76,2.65,14.53,1.69,1.04,3.01,14.12
156,809.0,JAX,JACKSONVILLE INTL,Jacksonville Int'l Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes,2006,311.0,287.0,114.0,41.0,45885.0,46065.0,0.7822,0.7587,0.7469,12.35,11.88,2.44,14.05,1.5,1.01,2.85,13.68
157,809.0,JAX,JACKSONVILLE INTL,Jacksonville Int'l Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes,2007,446.0,414.0,122.0,44.0,48344.0,48598.0,0.7744,0.7407,0.7117,13.44,12.76,3.02,15.64,1.37,1.48,3.45,15.88
158,809.0,JAX,JACKSONVILLE INTL,Jacksonville Int'l Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes,2008,495.0,434.0,85.0,73.0,43779.0,44043.0,0.7964,0.7701,0.7487,12.5,12.69,2.65,14.28,1.44,0.94,3.59,14.34
159,809.0,JAX,JACKSONVILLE INTL,Jacksonville Int'l Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes,2009,274.0,220.0,88.0,64.0,38246.0,38209.0,0.8212,0.7858,0.7799,10.76,12.97,2.97,12.78,1.28,0.89,3.14,12.04
160,809.0,JAX,JACKSONVILLE INTL,Jacksonville Int'l Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes,2010,444.0,384.0,95.0,40.0,37272.0,37361.0,0.8334,0.8011,0.7832,9.92,12.66,2.68,11.57,1.15,0.87,2.65,11.9
161,809.0,JAX,JACKSONVILLE INTL,Jacksonville Int'l Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes,2011,367.0,333.0,75.0,39.0,38130.0,38079.0,0.822,0.8009,0.7781,10.98,12.32,2.22,12.26,1.19,0.81,2.78,12.45
162,809.0,JAX,JACKSONVILLE INTL,Jacksonville Int'l Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes,2012,234.0,194.0,56.0,37.0,34150.0,34070.0,0.8279,0.8054,0.7868,10.71,12.44,2.21,11.99,1.1,1.04,2.42,12.28
163,809.0,JAX,JACKSONVILLE INTL,Jacksonville Int'l Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes,2013,279.0,237.0,71.0,41.0,34562.0,34417.0,0.7957,0.7692,0.7514,12.73,12.64,2.34,14.16,1.26,1.15,2.72,14.29
164,809.0,JAX,JACKSONVILLE INTL,Jacksonville Int'l Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes,2014,468.0,417.0,71.0,39.0,35084.0,35010.0,0.7868,0.7596,0.7414,13.32,12.7,2.19,14.77,2.11,0.85,3.09,14.92
