,Airport,FAA REGION,Departure Cancellations,Arrival Cancellations,Departure Diversions,Arrival Diversions,departures for metric computation,arrivals for metric computation,percent on-time gate departures,percent on-time airport departures,percent on-time gate arrivals,average_gate_departure_delay,average_taxi_out_time,average taxi out delay,average airport departure delay,average airborne delay,average taxi in delay,average block delay,average gate arrival delay,Arrival Percentage,Departure Percentage,No Diversion Percentage,Overall Chance of No Problems
462,IAD,AEA,2077.0,2210.0,189.0,150.0,164378.0,164798.0,0.7155,0.6368,0.7327,18.33,17.92,4.99,22.68,4.19,1.35,3.11,17.04,0.986589643078,0.987364489165,0.997940311566,0.99063148127
463,IAD,AEA,1315.0,1317.0,181.0,122.0,156324.0,155395.0,0.7718,0.7197,0.7876,14.57,16.72,3.78,17.53,3.8,1.49,2.74,12.74,0.991524823836,0.991587983931,0.998055941409,0.993722916392
464,IAD,AEA,2020.0,2076.0,193.0,181.0,155124.0,154841.0,0.7742,0.7211,0.7804,14.33,16.0,3.72,17.29,3.02,1.38,2.71,13.36,0.986592698316,0.986978159408,0.997586824319,0.990385894014
465,IAD,AEA,1804.0,1842.0,186.0,177.0,152047.0,151481.0,0.7477,0.6884,0.7527,16.59,16.04,4.04,20.01,3.03,1.59,3.34,15.34,0.987840059149,0.988135247654,0.99760812841,0.991194478404
466,IAD,AEA,1698.0,1740.0,169.0,135.0,143837.0,143568.0,0.7412,0.6805,0.7634,16.25,15.66,3.77,19.45,2.48,1.37,2.49,14.45,0.987880307589,0.988194970696,0.997884518363,0.991319932216
467,IAD,AEA,1700.0,1770.0,159.0,122.0,141951.0,141085.0,0.7262,0.6559,0.7421,17.29,16.28,4.42,21.13,2.44,1.49,2.76,15.92,0.987454371478,0.988024036463,0.998014386862,0.991164264935
468,IAD,AEA,2032.0,2035.0,130.0,121.0,134578.0,133877.0,0.6957,0.6266,0.723,19.34,15.94,3.85,23.11,2.78,1.49,3.05,17.66,0.98479948012,0.984900949635,0.998130040416,0.98927682339
469,CVG,ASO,5656.0,7136.0,319.0,320.0,252037.0,251102.0,0.8091,0.7481,0.8077,10.71,15.74,3.98,14.13,5.43,0.71,3.13,10.98,0.971581269763,0.977558850486,0.997459946456,0.982200022235
470,CVG,ASO,4606.0,5803.0,350.0,256.0,242191.0,241472.0,0.8382,0.7663,0.8276,8.84,15.77,4.64,12.78,4.54,1.52,2.8,9.86,0.9759682282,0.980981952261,0.997494122974,0.984814767812
471,CVG,ASO,1816.0,2359.0,296.0,236.0,168752.0,168780.0,0.844,0.7892,0.8319,8.55,14.61,3.65,11.45,4.32,1.09,2.88,9.77,0.986023225501,0.98923864606,0.996847706292,0.990703192618
472,CVG,ASO,2415.0,2908.0,249.0,153.0,159430.0,159414.0,0.7968,0.7165,0.7908,11.75,15.69,4.9,16.04,3.94,1.41,3.31,12.69,0.981758189369,0.98485228627,0.997478390686,0.988029622108
473,CVG,ASO,1853.0,2144.0,205.0,158.0,138516.0,138424.0,0.8117,0.7372,0.8107,11.15,16.36,4.72,15.23,3.71,1.43,3.06,11.79,0.984511356412,0.986622484045,0.997378493537,0.989504111331
474,CVG,ASO,1056.0,1249.0,171.0,99.0,107128.0,107179.0,0.8287,0.7778,0.8433,10.01,15.68,3.66,13.02,3.45,1.92,2.4,9.51,0.988346597748,0.990142633112,0.997480250295,0.991989827052
475,CVG,ASO,943.0,1111.0,127.0,103.0,83433.0,83424.0,0.8015,0.7496,0.8054,11.85,15.57,3.57,14.74,2.36,2.48,2.76,11.65,0.986682489451,0.988697517769,0.997243148325,0.990874385182
476,CVG,ASO,667.0,623.0,62.0,60.0,75511.0,75374.0,0.8014,0.7752,0.8142,12.39,13.84,1.93,13.75,1.55,1.37,2.12,10.95,0.991734550375,0.991166849863,0.998382874375,0.993761424871
477,CVG,ASO,495.0,456.0,70.0,39.0,66723.0,66503.0,0.8139,0.7951,0.8321,11.65,13.34,1.71,12.68,1.51,1.02,1.76,10.05,0.993143166474,0.992581268828,0.998363682765,0.994696039355
478,CVG,ASO,965.0,921.0,76.0,42.0,63176.0,63114.0,0.7831,0.7423,0.804,13.96,14.7,3.3,16.31,1.89,0.77,2.54,12.61,0.985407358114,0.984725212106,0.998131285137,0.989421285119
479,CVG,ASO,670.0,592.0,47.0,35.0,61186.0,61428.0,0.7589,0.7332,0.7822,14.96,13.28,2.08,16.33,1.59,1.41,2.7,13.26,0.990362701048,0.98904978263,0.998662469212,0.992691650964
480,BWI,AEA,1186.0,1093.0,162.0,176.0,131690.0,131476.0,0.781,0.7491,0.7853,11.53,12.09,3.14,14.07,4.65,1.06,2.99,12.14,0.991686695671,0.990994001063,0.997431279117,0.993370658617
481,BWI,AEA,1407.0,1313.0,153.0,150.0,132011.0,131803.0,0.7682,0.7354,0.7787,12.58,12.05,3.39,15.28,4.33,1.11,2.76,12.66,0.990038163016,0.989341797274,0.997702927062,0.992360962451
482,BWI,AEA,1127.0,1057.0,165.0,172.0,131521.0,131308.0,0.7608,0.7255,0.7703,13.35,11.98,3.17,15.8,4.14,0.92,2.69,13.13,0.991950223901,0.991431026224,0.997435595007,0.993605615044
483,BWI,AEA,1759.0,1614.0,154.0,162.0,130735.0,130812.0,0.748,0.702,0.7493,14.67,12.5,3.59,17.67,3.83,1.41,3.21,14.58,0.987661682414,0.986545301564,0.9975836083,0.990596864093
484,BWI,AEA,1002.0,964.0,206.0,128.0,123340.0,123587.0,0.7833,0.7467,0.7824,13.24,12.0,2.97,15.53,3.37,1.22,2.88,13.23,0.992199826843,0.991876114805,0.99729474703,0.993790229559
485,BWI,AEA,1042.0,970.0,206.0,172.0,121056.0,120992.0,0.7886,0.7335,0.8134,12.09,12.82,3.82,15.24,3.06,1.43,2.69,10.74,0.991982941021,0.991392413428,0.996876652565,0.993417335671
486,BWI,AEA,2282.0,2180.0,203.0,229.0,124683.0,124272.0,0.7613,0.7112,0.7952,13.1,12.52,3.39,15.8,3.1,1.66,2.83,11.51,0.982457834428,0.981697585076,0.996529493282,0.986894970928
487,BWI,AEA,1567.0,1418.0,177.0,310.0,127281.0,126806.0,0.773,0.7239,0.8038,13.55,12.53,3.35,16.31,2.75,1.54,2.77,11.92,0.988817563838,0.98768865738,0.996166667323,0.990890962847
488,BWI,AEA,1511.0,1400.0,151.0,296.0,124035.0,123690.0,0.7756,0.7216,0.8055,13.02,12.65,3.46,15.78,2.55,1.69,2.83,11.56,0.988681380872,0.98781795461,0.996391159552,0.990963498344
489,BWI,AEA,954.0,878.0,145.0,208.0,118012.0,117135.0,0.7305,0.6674,0.7756,15.23,13.1,3.92,18.53,2.28,2.05,2.84,12.83,0.992504375293,0.991916076331,0.996997622764,0.993806024796
490,BWI,AEA,1588.0,1549.0,213.0,181.0,110589.0,110243.0,0.7159,0.6517,0.7672,16.1,13.34,3.97,19.4,3.27,1.74,2.75,13.73,0.985949221266,0.985640524826,0.996431676569,0.98934047422
491,MCI,ACE,670.0,576.0,121.0,98.0,79314.0,79750.0,0.8214,0.7974,0.775,10.05,11.1,2.74,11.96,3.05,0.84,3.13,12.41,0.992777429467,0.99155256323,0.99724639139,0.993858794695
492,MCI,ACE,688.0,602.0,100.0,137.0,78603.0,79179.0,0.8126,0.7882,0.7634,10.72,11.06,2.65,12.64,2.82,0.99,2.91,13.16,0.992396973945,0.991247153417,0.99699585504,0.993546660801
493,MCI,ACE,544.0,474.0,122.0,70.0,80635.0,81982.0,0.7984,0.7765,0.7451,11.99,10.99,2.34,13.53,2.72,0.98,3.43,14.09,0.994218243029,0.993253549947,0.997638623268,0.995036805415
494,MCI,ACE,1147.0,1006.0,162.0,151.0,92612.0,92916.0,0.7823,0.7447,0.7376,13.22,11.97,3.08,15.54,2.97,1.31,3.85,15.03,0.989173016488,0.987614995897,0.996625846233,0.991137952873
495,MCI,ACE,841.0,768.0,158.0,122.0,83948.0,84279.0,0.7933,0.7669,0.7476,12.93,11.57,2.44,14.56,2.69,1.04,3.62,14.31,0.990887409675,0.989981893553,0.996671164557,0.992513489262
496,MCI,ACE,538.0,453.0,102.0,133.0,71385.0,71498.0,0.8298,0.7994,0.793,10.61,11.89,2.8,12.56,2.76,1.19,2.98,11.54,0.993664158438,0.992463402676,0.996710595382,0.994279385499
497,MCI,ACE,654.0,605.0,133.0,186.0,68953.0,69136.0,0.8147,0.7874,0.7975,11.24,11.46,2.42,12.81,2.76,1.06,2.56,11.46,0.991249132145,0.990515278523,0.995379791294,0.992381400654
498,MCI,ACE,818.0,755.0,120.0,139.0,68122.0,68087.0,0.7992,0.7767,0.7844,12.58,11.28,2.21,13.89,2.56,0.96,2.6,12.63,0.988911245906,0.987992131764,0.996197020755,0.991033466141
499,MCI,ACE,497.0,434.0,83.0,103.0,64377.0,64185.0,0.8309,0.8145,0.8101,10.81,10.89,1.89,11.82,1.78,0.89,1.91,11.22,0.993238295552,0.9922798515,0.997106454473,0.994208200508
500,MCI,ACE,871.0,771.0,103.0,83.0,62289.0,62112.0,0.795,0.7622,0.7621,12.69,11.61,2.84,14.59,1.79,1.07,2.59,14.05,0.987586939722,0.986016792692,0.99700967034,0.990204467585
501,MCI,ACE,824.0,799.0,129.0,83.0,61417.0,61249.0,0.7732,0.7443,0.7472,14.14,11.26,2.36,15.73,2.17,1.04,2.72,15.21,0.986954889059,0.986583519221,0.996543459475,0.990027289252
502,IND,AGL,509.0,480.0,63.0,26.0,86320.0,86866.0,0.7792,0.7424,0.7445,12.28,12.98,3.18,14.49,2.97,1.35,4.43,13.98,0.994474247692,0.994103336423,0.998972203296,0.995849929137
503,IND,AGL,608.0,572.0,103.0,49.0,92901.0,93187.0,0.7605,0.7179,0.737,13.27,13.21,3.57,15.64,3.12,1.74,5.02,14.75,0.993861804758,0.993455398758,0.998366364301,0.995227855939
504,IND,AGL,387.0,359.0,125.0,53.0,87866.0,87860.0,0.7781,0.7396,0.7379,12.62,13.39,3.18,14.74,2.95,1.64,4.71,14.4,0.995913954018,0.995595565975,0.997974118799,0.996494546264
505,IND,AGL,991.0,945.0,131.0,54.0,85550.0,85626.0,0.7714,0.7229,0.708,13.65,14.19,3.69,16.55,3.27,2.34,5.08,16.83,0.988963632542,0.988416130918,0.99783848203,0.991739415163
506,IND,AGL,749.0,708.0,102.0,69.0,84243.0,84597.0,0.7975,0.7502,0.7633,12.14,14.14,3.49,14.85,3.19,1.33,3.95,13.51,0.991630908897,0.991109053571,0.997974413646,0.993571458705
507,IND,AGL,520.0,490.0,97.0,70.0,74138.0,74235.0,0.8193,0.7832,0.8183,10.92,13.12,2.67,12.95,2.92,0.46,2.99,10.27,0.993399339934,0.992986053036,0.997748916582,0.994711436517
508,IND,AGL,622.0,560.0,103.0,60.0,71636.0,71856.0,0.7958,0.7501,0.7974,11.77,13.16,3.05,14.12,2.85,0.46,3.0,11.43,0.992206635493,0.991317214808,0.99772809634,0.99375064888
509,IND,AGL,598.0,524.0,64.0,68.0,68885.0,68918.0,0.7856,0.7603,0.784,12.53,12.19,2.02,13.93,2.63,0.78,2.89,12.35,0.992396761369,0.991318864775,0.998084221679,0.993933282607
510,IND,AGL,296.0,251.0,63.0,48.0,68311.0,68266.0,0.8098,0.7831,0.8027,11.2,12.05,1.86,12.52,2.16,0.81,2.46,10.92,0.996323206281,0.995666876491,0.998374543298,0.99678820869
511,IND,AGL,434.0,376.0,82.0,49.0,67136.0,66993.0,0.7664,0.7252,0.7706,13.89,12.77,2.78,16.18,2.04,1.02,2.84,13.29,0.994387473318,0.99353551001,0.998046656577,0.995323213302
512,IND,AGL,786.0,680.0,66.0,68.0,66542.0,66383.0,0.7231,0.6907,0.7524,15.78,12.8,2.5,17.63,2.06,1.18,3.07,14.49,0.98975641354,0.988187911394,0.997983825465,0.991976050133
513,DEN,ANM,1379.0,1503.0,254.0,232.0,278131.0,273449.0,0.8134,0.7687,0.8259,10.26,13.91,3.26,12.59,3.73,1.33,3.43,9.74,0.994503545451,0.995041904714,0.998237789623,0.995927746596
514,DEN,ANM,1975.0,2152.0,338.0,262.0,279946.0,275578.0,0.804,0.7617,0.8216,11.25,13.91,3.29,13.7,3.93,1.98,3.29,10.27,0.99219095864,0.992945067977,0.997839877305,0.994325301307
515,DEN,ANM,4413.0,4621.0,425.0,278.0,297895.0,294284.0,0.784,0.732,0.7907,12.8,14.51,3.92,15.81,3.64,2.15,4.07,12.04,0.984297481345,0.985186055489,0.997625717899,0.989036418244
516,DEN,ANM,3805.0,4134.0,456.0,282.0,306308.0,305681.0,0.7614,0.6819,0.7544,14.11,15.94,5.46,18.54,4.48,2.44,4.64,14.34,0.986476097631,0.987577862805,0.997588191945,0.990547384127
517,DEN,ANM,2725.0,2984.0,527.0,384.0,309021.0,308882.0,0.7753,0.7023,0.7658,12.84,15.65,4.6,16.56,4.79,2.22,4.3,13.29,0.990339352892,0.991181829067,0.997051317116,0.992857499692
518,DEN,ANM,2779.0,2978.0,522.0,564.0,302078.0,301936.0,0.7815,0.7174,0.7976,12.54,15.54,4.43,16.1,4.87,2.05,3.91,11.54,0.990136982672,0.990800389303,0.99640405686,0.992447142945
519,DEN,ANM,2457.0,2730.0,572.0,686.0,313514.0,313279.0,0.7968,0.7447,0.8219,11.42,14.34,3.47,14.14,4.23,2.06,2.99,10.58,0.99128572295,0.992163029402,0.995985915605,0.993144889319
520,DEN,ANM,2921.0,3104.0,539.0,648.0,313976.0,313459.0,0.7833,0.7313,0.8149,12.48,14.01,3.71,15.43,3.73,2.02,3.07,10.84,0.99009758852,0.990696741152,0.996216341135,0.992336890269
521,DEN,ANM,2000.0,2228.0,495.0,314.0,304100.0,304910.0,0.7748,0.7232,0.8112,12.86,13.55,3.32,15.48,2.9,2.06,2.68,10.88,0.992692925781,0.993423216047,0.997343229175,0.994486457001
522,DEN,ANM,2694.0,2898.0,461.0,727.0,287348.0,288563.0,0.72,0.6542,0.7532,16.43,14.76,4.34,20.01,2.3,2.45,3.87,14.92,0.989957132411,0.990624608489,0.995874362532,0.992152034477
523,DEN,ANM,3140.0,3475.0,496.0,772.0,281772.0,282305.0,0.7168,0.6482,0.7582,16.64,15.0,4.36,20.28,2.86,1.98,3.84,15.16,0.987690618303,0.988856238377,0.995504159893,0.990683672191
524,PHL,AEA,2853.0,2726.0,247.0,419.0,225283.0,224381.0,0.7136,0.5482,0.7296,16.68,21.38,9.79,24.85,7.58,2.44,4.96,16.39,0.987851021254,0.987335928588,0.997037788215,0.990741579352
525,PHL,AEA,3268.0,3182.0,226.0,388.0,252534.0,250524.0,0.6797,0.5215,0.7159,19.11,20.8,9.67,27.5,6.22,2.57,4.37,17.98,0.987298622088,0.98705916827,0.997558929587,0.990638906648
526,PHL,AEA,1934.0,1799.0,260.0,357.0,241870.0,240724.0,0.6982,0.5083,0.7007,18.18,21.56,10.81,27.53,6.66,2.25,4.7,19.02,0.992526711088,0.992003969074,0.997442985201,0.993991221788
527,PHL,AEA,2493.0,2335.0,275.0,388.0,232583.0,233078.0,0.6878,0.4887,0.6839,19.64,22.09,11.2,30.2,7.65,2.31,4.94,20.61,0.989981894473,0.989281245835,0.997152434926,0.992138525078
528,PHL,AEA,1969.0,1990.0,272.0,320.0,229700.0,230105.0,0.7554,0.604,0.7376,15.75,20.2,8.42,23.37,7.82,2.02,4.28,17.64,0.99135177419,0.991427949499,0.997424995378,0.993401573023
529,PHL,AEA,1732.0,1679.0,228.0,284.0,220842.0,220753.0,0.767,0.5992,0.738,14.77,20.73,9.44,23.51,7.21,2.39,4.65,16.84,0.992394214348,0.992157288921,0.997681133165,0.994077545478
530,PHL,AEA,2190.0,2191.0,172.0,224.0,214485.0,214971.0,0.7824,0.6507,0.77,13.4,18.95,7.49,19.97,6.41,1.96,3.5,14.13,0.989807927581,0.989789495769,0.998155806416,0.992584409922
531,PHL,AEA,1988.0,1971.0,206.0,275.0,213255.0,213163.0,0.7488,0.6371,0.7279,16.17,19.41,6.56,22.03,6.36,1.78,3.72,17.82,0.990753554791,0.990677827015,0.997743997674,0.993058459827
532,PHL,AEA,1041.0,1083.0,168.0,85.0,211377.0,211189.0,0.7969,0.6951,0.7705,12.28,18.5,5.6,17.15,4.72,1.67,3.07,13.95,0.994871892002,0.995075150087,0.998802553921,0.996249865337
533,PHL,AEA,1083.0,1116.0,195.0,171.0,206945.0,206032.0,0.7808,0.6711,0.7347,13.74,18.78,6.56,19.25,4.4,1.55,3.82,16.72,0.994583365691,0.994766725458,0.998227504195,0.995859198448
534,PHL,AEA,1393.0,1474.0,200.0,165.0,200550.0,200637.0,0.7681,0.6625,0.7404,14.27,18.74,6.13,19.66,4.87,1.81,3.39,16.32,0.992653398924,0.993054101222,0.998180399664,0.994629299937
535,DAY,AGL,418.0,385.0,35.0,29.0,41845.0,41844.0,0.7263,0.6853,0.7494,14.95,13.53,3.79,17.18,1.61,0.58,2.59,14.27,0.99079915878,0.990010753973,0.998470527787,0.99309348018
536,DAY,AGL,378.0,354.0,31.0,22.0,39119.0,38814.0,0.7608,0.7145,0.7529,13.27,12.83,3.66,15.58,1.52,0.96,2.64,14.24,0.990879579533,0.990337176308,0.998639857313,0.993285537718
537,DAY,AGL,238.0,247.0,27.0,9.0,31367.0,31203.0,0.7851,0.7528,0.751,12.91,12.61,2.72,14.58,1.61,0.56,2.81,14.39,0.992084094478,0.992412407945,0.998849288797,0.994448597073
538,DAY,AGL,446.0,403.0,50.0,20.0,29440.0,29659.0,0.794,0.7589,0.7326,13.17,12.55,2.81,14.97,2.23,1.03,3.02,16.03,0.986412218888,0.984850543478,0.997631093589,0.989631285318
539,DAY,AGL,362.0,345.0,42.0,26.0,28610.0,28723.0,0.8115,0.7562,0.7574,12.64,13.06,3.66,15.41,2.52,0.99,3.08,14.42,0.987988719841,0.98734708144,0.997627893185,0.990987898156
540,DAY,AGL,240.0,206.0,50.0,27.0,25257.0,25284.0,0.8304,0.7793,0.7846,11.02,12.81,3.16,13.47,1.95,0.97,2.8,12.49,0.991852554975,0.99049768381,0.996952968877,0.993101069221
541,DAY,AGL,288.0,260.0,22.0,26.0,24635.0,24681.0,0.8428,0.7836,0.7888,10.34,13.47,3.56,13.12,1.66,0.66,2.92,12.57,0.989465580811,0.988309316014,0.998053370103,0.991942755643
542,DAY,AGL,385.0,360.0,29.0,30.0,23861.0,23868.0,0.8266,0.7919,0.7664,11.48,12.96,2.57,13.27,1.49,0.76,3.05,14.13,0.984917043741,0.983864884121,0.997527708521,0.988769878794
543,DAY,AGL,262.0,240.0,28.0,18.0,23185.0,23150.0,0.8314,0.8033,0.776,10.95,12.61,2.22,12.36,1.41,1.04,2.44,12.97,0.989632829374,0.988699590252,0.998014459912,0.992115626512
544,DAY,AGL,333.0,305.0,20.0,10.0,22095.0,22366.0,0.7947,0.7419,0.7479,13.32,13.46,3.27,15.85,1.37,1.07,2.86,15.1,0.986363229903,0.984928716904,0.998650502688,0.989980816498
545,DAY,AGL,428.0,404.0,27.0,13.0,20533.0,20524.0,0.7732,0.7349,0.7199,14.44,12.77,2.5,16.44,1.69,0.84,3.1,16.72,0.980315727928,0.979155505771,0.998051489393,0.985840907697
546,PIT,AEA,1063.0,1153.0,102.0,35.0,150501.0,150689.0,0.7964,0.7653,0.8164,11.86,13.72,2.68,13.43,3.72,0.65,2.49,10.72,0.992348479318,0.992936924007,0.999090275242,0.994791892856
547,PIT,AEA,1076.0,1155.0,78.0,43.0,117635.0,117752.0,0.7999,0.7615,0.7954,12.07,13.11,3.07,14.05,2.99,1.07,2.54,12.06,0.990191249406,0.990853062439,0.99897190584,0.993338739228
548,PIT,AEA,847.0,784.0,116.0,39.0,104606.0,104602.0,0.809,0.7602,0.7842,11.72,13.83,3.84,14.51,2.79,1.14,3.11,12.72,0.992504923424,0.991902950118,0.998518221101,0.994308698214
549,PIT,AEA,1108.0,1040.0,133.0,31.0,92901.0,93107.0,0.7707,0.7143,0.7296,14.73,14.33,3.7,17.76,3.26,1.22,3.58,16.39,0.988830055742,0.988073325368,0.998236634983,0.991713338698
550,PIT,AEA,759.0,700.0,133.0,51.0,71863.0,72058.0,0.7655,0.7052,0.7531,15.41,14.31,3.81,18.46,3.14,1.33,3.35,15.01,0.990285603264,0.989438236645,0.997443041669,0.992388960526
551,PIT,AEA,419.0,341.0,88.0,65.0,61447.0,61411.0,0.7941,0.7378,0.7865,13.09,14.0,3.49,15.83,2.78,1.02,2.66,12.37,0.994447248864,0.993181115433,0.997509319702,0.995045894666
552,PIT,AEA,735.0,653.0,106.0,48.0,60738.0,60748.0,0.8088,0.7386,0.7848,12.1,14.34,4.01,15.28,2.62,1.02,2.72,12.31,0.989250674919,0.987898844216,0.997464728446,0.991538082527
553,PIT,AEA,527.0,480.0,88.0,58.0,63078.0,63037.0,0.7774,0.7329,0.7581,14.26,13.3,2.9,16.36,2.6,0.99,3.01,14.32,0.992385424433,0.991645264593,0.997684652896,0.993905113974
554,PIT,AEA,372.0,328.0,64.0,40.0,58244.0,58161.0,0.8107,0.7727,0.7883,11.73,12.95,2.63,13.53,2.01,1.04,2.26,12.15,0.99436048211,0.993613076025,0.998213135175,0.995395564437
555,PIT,AEA,472.0,376.0,65.0,41.0,59106.0,59132.0,0.7887,0.7231,0.7631,13.18,13.52,3.58,16.1,2.06,1.23,2.65,14.12,0.993641344788,0.992014347105,0.998207006208,0.994620899367
556,PIT,AEA,523.0,457.0,82.0,31.0,58332.0,58291.0,0.777,0.7409,0.7498,13.76,12.42,2.37,15.3,2.21,1.21,2.8,15.1,0.992160024704,0.991034080779,0.998062131826,0.993752079103
557,JFK,AEA,1340.0,1194.0,218.0,211.0,151115.0,148127.0,0.7543,0.6028,0.7461,15.07,23.79,8.75,22.43,3.64,2.95,4.65,14.91,0.991939349342,0.991132581147,0.997132755429,0.993401561973
558,JFK,AEA,1915.0,1749.0,245.0,407.0,164971.0,162914.0,0.7133,0.5107,0.6936,17.38,27.58,12.17,27.8,4.4,3.9,5.72,18.4,0.989264274402,0.988391899182,0.996022995867,0.991226389817
559,JFK,AEA,1932.0,1767.0,465.0,489.0,180139.0,178673.0,0.7182,0.4423,0.6704,18.44,32.94,17.12,33.84,4.7,3.35,5.99,20.65,0.99011042519,0.98927494879,0.994682452092,0.991355942024
560,JFK,AEA,4102.0,4089.0,236.0,635.0,210060.0,209898.0,0.6688,0.3808,0.6298,22.68,35.76,18.94,40.51,6.63,4.01,7.21,24.92,0.980519109282,0.980472246025,0.995851966149,0.985614440485
561,JFK,AEA,3196.0,3200.0,447.0,530.0,208347.0,207144.0,0.7343,0.5042,0.667,18.44,33.31,14.31,31.57,6.38,3.93,6.34,22.66,0.984551809369,0.98466020629,0.995297130383,0.988169715348
562,JFK,AEA,2618.0,2728.0,307.0,375.0,201184.0,199397.0,0.7784,0.5814,0.7249,14.42,31.07,11.98,25.05,5.69,3.63,5.04,17.71,0.986318751034,0.986987036742,0.996594945841,0.989966911206
563,JFK,AEA,3797.0,3849.0,234.0,401.0,192101.0,190038.0,0.7348,0.57,0.739,17.87,28.7,10.1,26.98,5.09,3.74,4.32,17.39,0.979746156032,0.980234355886,0.996676601969,0.985552371296
564,JFK,AEA,2580.0,2595.0,241.0,400.0,197805.0,196354.0,0.7393,0.5989,0.7407,17.29,25.98,8.5,24.82,5.16,2.55,3.82,17.21,0.986784073663,0.986956851445,0.996747505448,0.990162810185
565,JFK,AEA,1591.0,1613.0,174.0,305.0,194788.0,193893.0,0.7697,0.6409,0.7819,14.83,24.98,7.55,21.27,4.32,2.02,2.97,13.89,0.991680978684,0.991832145717,0.997535253846,0.993682792749
566,JFK,AEA,1962.0,2007.0,238.0,259.0,196105.0,193781.0,0.7457,0.6038,0.7375,16.09,25.53,8.61,23.64,4.21,2.38,3.88,16.85,0.989642947451,0.989995155656,0.997450536824,0.992362879977
567,JFK,AEA,2319.0,2380.0,209.0,389.0,206239.0,205660.0,0.7373,0.5878,0.7344,16.64,25.1,8.04,23.83,4.69,2.61,4.05,17.23,0.988427501702,0.988755763944,0.997096375568,0.991426547071
568,EWR,AEA,3883.0,3981.0,295.0,418.0,212226.0,209575.0,0.7921,0.5698,0.7147,12.87,25.93,12.73,23.59,5.93,2.21,6.04,18.54,0.981004413694,0.981703467059,0.996619258845,0.986442379866
569,EWR,AEA,4622.0,4696.0,317.0,472.0,211790.0,209551.0,0.7421,0.5255,0.6528,16.02,25.96,12.31,26.62,6.22,2.63,7.52,23.18,0.977590180911,0.978176495585,0.996254814984,0.984007163826
570,EWR,AEA,4557.0,4650.0,346.0,756.0,214805.0,213118.0,0.7189,0.4525,0.6383,18.07,29.13,15.42,31.8,6.21,2.65,7.25,24.79,0.978181101549,0.978785410023,0.994849540688,0.983938684087
571,EWR,AEA,5926.0,5992.0,345.0,718.0,209019.0,207435.0,0.6903,0.4335,0.618,21.24,28.74,15.22,35.34,5.49,2.8,6.89,27.78,0.971113842891,0.971648510422,0.994894994405,0.979219115906
572,EWR,AEA,4511.0,4608.0,324.0,545.0,207145.0,206270.0,0.7034,0.4371,0.6404,20.24,28.98,15.63,34.57,4.83,3.18,5.64,26.55,0.977660348087,0.9782229839,0.995795991921,0.98389310797
573,EWR,AEA,2969.0,3013.0,348.0,484.0,196298.0,195150.0,0.7408,0.4957,0.6701,17.99,25.74,13.09,29.7,4.66,2.15,5.12,24.88,0.984560594415,0.984875036934,0.995749116102,0.988394915817
574,EWR,AEA,3706.0,3750.0,299.0,391.0,192614.0,191370.0,0.754,0.61,0.7203,16.22,20.94,8.1,23.19,4.11,1.96,4.1,19.37,0.980404452108,0.980759446354,0.996406100254,0.985856666239
575,EWR,AEA,4502.0,4525.0,286.0,491.0,192879.0,191645.0,0.7318,0.5873,0.669,17.77,20.99,8.49,25.08,4.85,2.54,5.14,22.32,0.976388635237,0.976658941616,0.995958639773,0.983002072209
576,EWR,AEA,3821.0,3915.0,315.0,310.0,196105.0,195110.0,0.7217,0.5716,0.7009,18.06,21.33,8.71,25.66,3.9,2.86,3.61,19.91,0.979934395982,0.980515540144,0.996804825991,0.985751587372
577,EWR,AEA,3350.0,3579.0,358.0,461.0,196365.0,194358.0,0.7264,0.5815,0.7095,18.13,20.91,8.41,25.53,3.54,2.51,3.46,20.23,0.981585527737,0.982939933288,0.995807771746,0.986777744257
578,EWR,AEA,4814.0,5197.0,349.0,239.0,189545.0,188206.0,0.7211,0.573,0.7153,17.96,20.68,8.37,25.46,3.86,2.72,3.15,19.63,0.972386640171,0.974602337176,0.996886838155,0.981291938501
579,LGA,AEA,4347.0,4241.0,265.0,449.0,196421.0,196310.0,0.7963,0.621,0.7518,12.44,23.28,10.18,20.77,5.29,2.42,4.57,15.47,0.978396413835,0.977868965131,0.996363923398,0.984209767455
580,LGA,AEA,5060.0,4879.0,271.0,592.0,196606.0,196474.0,0.7429,0.569,0.6829,16.09,22.44,10.35,24.55,5.73,2.41,5.67,20.41,0.975167197695,0.974263247307,0.995609036328,0.98167982711
581,LGA,AEA,4718.0,4668.0,278.0,537.0,196274.0,196378.0,0.7398,0.5213,0.6671,16.55,25.75,13.0,27.64,5.97,2.39,5.99,21.05,0.976229516545,0.975962175326,0.995848741379,0.982680144417
582,LGA,AEA,6415.0,6304.0,290.0,573.0,191343.0,191847.0,0.7004,0.4267,0.6109,19.48,27.32,15.0,33.26,6.93,2.56,6.84,25.0,0.967140481738,0.966473819267,0.99549570709,0.976370002698
583,LGA,AEA,5753.0,5721.0,270.0,701.0,186037.0,186204.0,0.7458,0.4705,0.6572,16.86,27.03,14.71,30.04,7.28,2.43,5.96,22.23,0.969275633177,0.969076044013,0.994782949756,0.977711542315
584,LGA,AEA,4007.0,3943.0,272.0,546.0,174192.0,174054.0,0.79,0.572,0.7178,13.77,24.42,11.96,24.08,7.01,1.89,4.73,18.38,0.977346110977,0.976996647378,0.995302171454,0.983214976603
